Date,State,District,Pincode,Age_0_5,Age_5_17,Age_18_greater
02-09-2025,Gujarat,Vadodara,391115,2,0,0
02-09-2025,Gujarat,Vadodara,391220,2,0,0
02-09-2025,Gujarat,Vadodara,391450,1,0,0
02-09-2025,Gujarat,Vadodara,391530,1,1,0
02-09-2025,Gujarat,Vadodara,391774,2,0,1
02-09-2025,Gujarat,Valsad,396045,2,0,0
02-09-2025,Gujarat,Valsad,396051,7,0,0
02-09-2025,Gujarat,Valsad,396155,1,4,0
02-09-2025,Gujarat,Valsad,396185,1,0,0
02-09-2025,Gujarat,Valsad,396195,0,2,0
02-09-2025,Haryana,Ambala,133021,1,0,0
02-09-2025,Haryana,Ambala,133101,1,0,0
02-09-2025,Haryana,Ambala,133104,2,0,0
02-09-2025,Haryana,Ambala,133203,1,0,0
02-09-2025,Haryana,Ambala,134202,6,0,0
02-09-2025,Haryana,Bhiwani,127043,1,1,0
02-09-2025,Haryana,Bhiwani,127046,4,0,0
02-09-2025,Haryana,Bhiwani,127306,2,0,0
02-09-2025,Haryana,Faridabad,121004,28,7,1
02-09-2025,Haryana,Gurgaon,122003,5,0,0
02-09-2025,Haryana,Gurgaon,122103,9,0,0
02-09-2025,Haryana,Hisar,125004,1,0,0
02-09-2025,Haryana,Hisar,125039,2,0,0
02-09-2025,Haryana,Jhajjar,124103,4,0,0
02-09-2025,Haryana,Jhajjar,124507,9,0,0
02-09-2025,Haryana,Jind,126101,5,0,0
02-09-2025,Haryana,Jind,126110,2,0,0
02-09-2025,Haryana,Jind,126111,2,0,0
02-09-2025,Haryana,Kaithal,136021,2,0,0
02-09-2025,Haryana,Kaithal,136043,4,0,0
02-09-2025,Haryana,Karnal,132022,1,0,0
02-09-2025,Haryana,Kurukshetra,136129,2,0,0
02-09-2025,Haryana,Kurukshetra,136132,2,0,0
02-09-2025,Haryana,Kurukshetra,136136,1,0,0
02-09-2025,Haryana,Mahendragarh,123024,2,0,0
02-09-2025,Haryana,Panchkula,134118,3,0,0
02-09-2025,Haryana,Panipat,132101,7,0,0
02-09-2025,Haryana,Rewari,123035,2,0,0
02-09-2025,Haryana,Rewari,123102,1,0,0
02-09-2025,Haryana,Rewari,123401,8,1,0
02-09-2025,Haryana,Rohtak,124022,1,0,0
02-09-2025,Haryana,Rohtak,124112,1,0,0
02-09-2025,Haryana,Rohtak,124513,1,0,0
02-09-2025,Haryana,Rohtak,124514,1,0,0
02-09-2025,Haryana,Sirsa,125060,0,1,0
02-09-2025,Haryana,Sirsa,125104,7,0,0
02-09-2025,Haryana,Sonipat,131028,2,1,1
02-09-2025,Haryana,Sonipat,131304,1,0,0
02-09-2025,Haryana,Sonipat,131402,1,0,0
02-09-2025,Haryana,Sonipat,131403,0,1,0
02-09-2025,Haryana,"Yamuna Nagar",133206,1,0,0
02-09-2025,Haryana,"Yamuna Nagar",135101,2,0,0
02-09-2025,"Himachal Pradesh",Bilaspur,174015,1,0,0
02-09-2025,"Himachal Pradesh",Kangra,176026,1,0,0
02-09-2025,"Himachal Pradesh",Kangra,176053,1,0,0
02-09-2025,"Himachal Pradesh",Kangra,176225,1,0,0
02-09-2025,"Himachal Pradesh",Kangra,177106,1,0,0
02-09-2025,"Himachal Pradesh",Kangra,177108,1,0,0
02-09-2025,"Himachal Pradesh",Mandi,175019,1,0,0
02-09-2025,"Himachal Pradesh",Mandi,175032,2,0,0
02-09-2025,"Himachal Pradesh",Mandi,175121,1,0,0
02-09-2025,"Himachal Pradesh",Solan,173206,1,0,0
02-09-2025,"Himachal Pradesh",Solan,173212,0,2,0
02-09-2025,"Himachal Pradesh",Solan,174101,4,1,0
02-09-2025,"Himachal Pradesh",Una,174303,1,0,0
02-09-2025,"Jammu & Kashmir",Baramula,193101,3,0,0
02-09-2025,"Jammu and Kashmir",Anantnag,192101,6,1,0
02-09-2025,"Jammu and Kashmir",Anantnag,192102,1,0,0
02-09-2025,"Jammu and Kashmir",Anantnag,192124,9,2,0
02-09-2025,"Jammu and Kashmir",Anantnag,192129,1,1,0
02-09-2025,"Jammu and Kashmir",Badgam,191111,10,2,0
02-09-2025,"Jammu and Kashmir",Badgam,193411,4,2,0
02-09-2025,"Jammu and Kashmir",Bandipore,193501,8,0,0
02-09-2025,"Jammu and Kashmir",Bandipore,193503,5,3,0
02-09-2025,"Jammu and Kashmir",Baramula,193303,5,0,0
02-09-2025,"Jammu and Kashmir",Baramula,193404,1,0,0
02-09-2025,"Jammu and Kashmir",Budgam,191113,3,1,0
02-09-2025,"Jammu and Kashmir",Ganderbal,190006,2,0,0
02-09-2025,"Jammu and Kashmir",Ganderbal,191201,6,2,0
02-09-2025,"Jammu and Kashmir",Ganderbal,193504,2,0,0
02-09-2025,"Jammu and Kashmir",Jammu,180003,2,1,0
02-09-2025,"Jammu and Kashmir",Jammu,180020,0,1,0
02-09-2025,"Jammu and Kashmir",Jammu,181143,1,0,0
02-09-2025,"Jammu and Kashmir",Jammu,181201,5,0,0
02-09-2025,"Jammu and Kashmir",Jammu,181202,1,0,0
02-09-2025,"Jammu and Kashmir",Kargil,194109,2,0,0
02-09-2025,"Jammu and Kashmir",Kathua,184148,1,0,0
02-09-2025,"Jammu and Kashmir",Kulgam,192232,2,3,0
02-09-2025,"Jammu and Kashmir",Pulwama,192123,8,0,0
02-09-2025,"Jammu and Kashmir",Punch,185102,3,0,0
02-09-2025,"Jammu and Kashmir",Rajouri,185202,1,1,0
02-09-2025,"Jammu and Kashmir",Reasi,182313,1,0,0
02-09-2025,"Jammu and Kashmir",Srinagar,190023,4,0,0
02-09-2025,"Jammu and Kashmir",Srinagar,191101,1,0,0
02-09-2025,"Jammu and Kashmir",Srinagar,191201,1,0,0
02-09-2025,"Jammu and Kashmir",Srinagar,191202,1,0,0
02-09-2025,"Jammu and Kashmir",Udhampur,182101,1,0,0
02-09-2025,Jharkhand,Bokaro,827006,2,1,0
02-09-2025,Jharkhand,Bokaro,827012,2,2,0
02-09-2025,Jharkhand,Bokaro,828134,10,5,0
02-09-2025,Jharkhand,Deoghar,814116,2,0,0
02-09-2025,Jharkhand,Deoghar,814146,12,3,0
02-09-2025,Jharkhand,Deoghar,814152,7,4,0
02-09-2025,Jharkhand,Deoghar,815353,34,26,1
02-09-2025,Jharkhand,Dhanbad,826004,3,2,0
02-09-2025,Jharkhand,Dhanbad,826005,1,0,0
02-09-2025,Jharkhand,Dhanbad,828201,6,6,0
02-09-2025,Jharkhand,Dhanbad,828305,0,1,0
02-09-2025,Jharkhand,Dumka,814120,7,0,0
02-09-2025,Jharkhand,Dumka,814145,5,3,0
02-09-2025,Jharkhand,"East Singhbhum",831005,2,2,0
02-09-2025,Jharkhand,"East Singhbhum",831008,1,1,0
02-09-2025,Jharkhand,"East Singhbhum",831015,0,1,0
02-09-2025,Jharkhand,"East Singhbhum",831018,3,1,0
02-09-2025,Jharkhand,"East Singhbhum",832107,0,8,0
02-09-2025,Jharkhand,"East Singhbhum",832301,2,1,0
02-09-2025,Jharkhand,"East Singhbhum",832302,2,3,0
02-09-2025,Jharkhand,Garhwa,822114,14,7,0
02-09-2025,Jharkhand,Garhwa,822120,9,2,0
02-09-2025,Jharkhand,"Garhwa *",822128,2,0,0
02-09-2025,Jharkhand,Giridih,815302,11,25,2
02-09-2025,Jharkhand,Giridih,825106,0,4,0
02-09-2025,Jharkhand,Giridih,825108,5,6,0
02-09-2025,Jharkhand,Giridih,825329,0,1,0
02-09-2025,Jharkhand,Godda,814152,0,2,0
02-09-2025,Jharkhand,Godda,814155,6,4,0
02-09-2025,Jharkhand,Godda,814165,4,5,0
02-09-2025,Jharkhand,Gumla,835208,5,13,0
02-09-2025,Jharkhand,Hazaribag,825301,1,1,0
02-09-2025,Jharkhand,Hazaribag,825313,0,2,0
02-09-2025,Jharkhand,Hazaribag,829122,0,2,0
02-09-2025,Jharkhand,Hazaribagh,825312,0,4,0
02-09-2025,Jharkhand,Hazaribagh,825323,1,2,0
02-09-2025,Jharkhand,Hazaribagh,825326,2,0,0
02-09-2025,Jharkhand,Hazaribagh,829129,1,0,0
02-09-2025,Jharkhand,Jamtara,815355,4,3,0
02-09-2025,Jharkhand,Kodarma,825318,2,0,0
02-09-2025,Jharkhand,Kodarma,825410,4,1,0
02-09-2025,Jharkhand,Latehar,829203,4,2,0
02-09-2025,Jharkhand,Latehar,829206,1,1,0
02-09-2025,Jharkhand,Latehar,829207,2,3,0
02-09-2025,Jharkhand,Pakur,816102,0,2,0
02-09-2025,Jharkhand,Pakur,816105,1,1,0
02-09-2025,Jharkhand,Palamau,822113,3,2,0
02-09-2025,Jharkhand,Palamu,822101,3,0,0
02-09-2025,Jharkhand,Palamu,822120,1,2,0
02-09-2025,Jharkhand,"Purbi Singhbhum",831001,1,0,0
02-09-2025,Jharkhand,"Purbi Singhbhum",831005,1,0,0
02-09-2025,Jharkhand,"Purbi Singhbhum",831017,2,0,0
02-09-2025,Jharkhand,"Purbi Singhbhum",832110,2,0,0
02-09-2025,Jharkhand,Ramgarh,829122,5,5,0
02-09-2025,Jharkhand,Ramgarh,829143,0,1,0
02-09-2025,Jharkhand,Ramgarh,829150,1,0,0
02-09-2025,Jharkhand,Ranchi,829210,1,0,0
02-09-2025,Jharkhand,Ranchi,834006,5,2,0
02-09-2025,Jharkhand,Ranchi,835202,2,0,0
02-09-2025,Jharkhand,Ranchi,835205,3,5,0
02-09-2025,Jharkhand,Ranchi,835214,10,3,0
02-09-2025,Jharkhand,Ranchi,835217,2,0,1
02-09-2025,Jharkhand,Ranchi,835225,2,3,0
02-09-2025,Jharkhand,Sahebganj,816129,0,3,0
02-09-2025,Jharkhand,Seraikela-Kharsawan,833101,1,0,0
02-09-2025,Jharkhand,Seraikela-Kharsawan,833219,1,4,0
02-09-2025,Jharkhand,Seraikela-kharsawan,832108,1,0,0
02-09-2025,Jharkhand,Simdega,835201,1,2,0
02-09-2025,Jharkhand,Simdega,835226,8,5,0
02-09-2025,Jharkhand,"West Singhbhum",833102,4,5,0
02-09-2025,Karnataka,Bagalkot,587101,2,1,0
02-09-2025,Karnataka,Bagalkot,587103,4,0,0
02-09-2025,Karnataka,Bagalkot,587118,2,1,0
02-09-2025,Karnataka,Bagalkot,587119,3,2,1
02-09-2025,Karnataka,Bagalkot,587125,7,1,0
02-09-2025,Karnataka,Bagalkot,587155,1,0,0
02-09-2025,Karnataka,Bagalkot,587156,0,1,0
02-09-2025,Karnataka,Bagalkot,587206,4,1,0
02-09-2025,Karnataka,"Bagalkot *",587116,1,0,0
02-09-2025,Karnataka,Ballari,583123,5,0,0
02-09-2025,Karnataka,Ballari,583129,3,0,0
02-09-2025,Karnataka,Ballari,583214,1,1,0
02-09-2025,Karnataka,Ballari,583221,1,0,0
02-09-2025,Karnataka,Bangalore,560022,1,1,0
02-09-2025,Karnataka,Bangalore,560026,1,0,0
02-09-2025,Karnataka,Bangalore,560029,2,0,0
02-09-2025,Karnataka,Bangalore,560043,1,0,0
02-09-2025,Karnataka,Bangalore,560068,1,0,0
02-09-2025,Karnataka,Bangalore,560072,0,1,0
02-09-2025,Karnataka,Bangalore,560077,2,2,0
02-09-2025,Karnataka,Bangalore,560079,2,0,0
02-09-2025,Karnataka,Bangalore,560085,1,1,0
02-09-2025,Karnataka,Bangalore,560091,1,0,0
02-09-2025,Karnataka,Bangalore,560093,0,1,0
02-09-2025,Karnataka,Bangalore,560094,2,0,0
02-09-2025,Karnataka,Bangalore,560097,0,1,0
02-09-2025,Karnataka,Bangalore,560100,1,0,0
02-09-2025,Karnataka,"Bangalore Rural",560049,2,0,0
02-09-2025,Karnataka,"Bangalore Rural",562114,10,0,0
02-09-2025,Karnataka,Belagavi,590001,2,0,0
02-09-2025,Karnataka,Belagavi,590005,1,0,0
02-09-2025,Karnataka,Belagavi,590010,2,0,0
02-09-2025,Karnataka,Belagavi,590016,4,0,0
02-09-2025,Karnataka,Belagavi,590018,1,0,0
02-09-2025,Karnataka,Belagavi,591101,1,0,0
02-09-2025,Karnataka,Belagavi,591104,5,1,0
02-09-2025,Karnataka,Belagavi,591106,3,0,0
02-09-2025,Karnataka,Belagavi,591125,1,0,0
02-09-2025,Karnataka,Belagavi,591129,1,0,0
02-09-2025,Karnataka,Belagavi,591147,2,0,0
02-09-2025,Karnataka,Belagavi,591212,0,1,0
02-09-2025,Karnataka,Belagavi,591215,1,0,0
02-09-2025,Karnataka,Belagavi,591219,1,0,0
02-09-2025,Karnataka,Belagavi,591228,1,0,0
02-09-2025,Karnataka,Belagavi,591248,1,0,0
02-09-2025,Karnataka,Belagavi,591302,0,0,1
02-09-2025,Karnataka,Belagavi,591307,4,0,0
02-09-2025,Karnataka,Belgaum,591103,1,0,0
02-09-2025,Karnataka,Belgaum,591112,1,0,0
02-09-2025,Karnataka,Belgaum,591118,0,1,0
02-09-2025,Karnataka,Belgaum,591147,1,0,0
02-09-2025,Karnataka,Belgaum,591153,2,0,0
02-09-2025,Karnataka,Belgaum,591156,2,0,0
02-09-2025,Karnataka,Belgaum,591201,2,0,0
02-09-2025,Karnataka,Belgaum,591213,1,1,0
02-09-2025,Karnataka,Belgaum,591224,3,0,0
02-09-2025,Karnataka,Belgaum,591231,4,0,0
02-09-2025,Karnataka,Belgaum,591234,1,0,0
02-09-2025,Karnataka,Belgaum,591236,1,0,0
02-09-2025,Karnataka,Belgaum,591240,2,1,0
02-09-2025,Karnataka,Belgaum,591247,1,0,0
02-09-2025,Karnataka,Belgaum,591306,1,0,0
02-09-2025,Karnataka,Belgaum,591307,1,1,0
02-09-2025,Karnataka,Bellary,583126,2,0,0
02-09-2025,Karnataka,Bellary,583135,1,0,0
02-09-2025,Karnataka,Bellary,583201,7,0,0
02-09-2025,Karnataka,Bellary,583214,1,0,0
02-09-2025,Karnataka,Bellary,583220,2,2,0
02-09-2025,Karnataka,Bengaluru,560016,4,2,0
02-09-2025,Karnataka,Bengaluru,560018,3,0,0
02-09-2025,Karnataka,Bengaluru,560019,1,0,0
02-09-2025,Karnataka,Bengaluru,560020,1,0,0
02-09-2025,Karnataka,Bengaluru,560022,2,0,0
02-09-2025,Karnataka,Bengaluru,560032,5,2,1
02-09-2025,Karnataka,Bengaluru,560033,2,1,0
02-09-2025,Karnataka,Bengaluru,560041,2,1,0
02-09-2025,Karnataka,Bengaluru,560056,2,0,0
02-09-2025,Karnataka,Bengaluru,560057,2,0,0
02-09-2025,Karnataka,Bengaluru,560064,8,1,1
02-09-2025,Karnataka,Bengaluru,560068,9,5,6
02-09-2025,Karnataka,Bengaluru,560070,2,0,0
02-09-2025,Karnataka,Bengaluru,560086,3,1,0
02-09-2025,Karnataka,Bengaluru,560098,1,0,0
02-09-2025,Karnataka,Bengaluru,560099,3,0,0
02-09-2025,Karnataka,Bengaluru,560103,1,0,0
02-09-2025,Karnataka,Bengaluru,560105,2,0,0
02-09-2025,Karnataka,Bengaluru,562125,1,1,1
02-09-2025,Karnataka,Bidar,585402,4,0,0
02-09-2025,Karnataka,Bidar,585411,1,0,0
02-09-2025,Karnataka,Bidar,585412,3,1,0
02-09-2025,Karnataka,Bidar,585436,2,0,0
02-09-2025,Karnataka,Bijapur,586108,2,0,0
02-09-2025,Karnataka,Bijapur,586112,1,2,0
02-09-2025,Karnataka,Bijapur,586115,0,1,0
02-09-2025,Karnataka,Bijapur,586116,1,0,0
02-09-2025,Karnataka,Bijapur,586121,3,0,0
02-09-2025,Karnataka,Bijapur,586127,0,1,0
02-09-2025,Karnataka,Bijapur,586129,3,1,0
02-09-2025,Karnataka,Bijapur,586204,3,2,0
02-09-2025,Karnataka,Bijapur,586205,5,0,0
02-09-2025,Karnataka,Bijapur,586208,2,0,0
02-09-2025,Karnataka,Bijapur,586217,2,2,0
02-09-2025,Karnataka,Chamrajanagar,571117,1,0,0
02-09-2025,Karnataka,Chamrajanagar,571126,1,0,0
02-09-2025,Karnataka,Chamrajanagar,571444,2,1,0
02-09-2025,Karnataka,Chikkaballapur,561206,1,0,0
02-09-2025,Karnataka,Chikkaballapur,562105,2,0,0
02-09-2025,Karnataka,Chikkamagaluru,577129,1,0,0
02-09-2025,Karnataka,Chikkamagaluru,577136,0,1,0
02-09-2025,Karnataka,Chitradurga,577517,2,0,0
02-09-2025,Karnataka,Chitradurga,577524,2,0,0
02-09-2025,Karnataka,Chitradurga,577527,6,1,0
02-09-2025,Karnataka,Chitradurga,577532,1,0,0
02-09-2025,Karnataka,Chitradurga,577537,3,0,1
02-09-2025,Karnataka,Chitradurga,577540,3,0,0
02-09-2025,Karnataka,Chitradurga,577541,1,1,0
02-09-2025,Karnataka,Chitradurga,577554,2,0,0
02-09-2025,Karnataka,"Dakshina Kannada",574154,2,0,0
02-09-2025,Karnataka,"Dakshina Kannada",574198,1,1,0
02-09-2025,Karnataka,"Dakshina Kannada",574211,3,0,0
02-09-2025,Karnataka,"Dakshina Kannada",574220,0,1,0
02-09-2025,Karnataka,"Dakshina Kannada",574221,1,0,0
02-09-2025,Karnataka,"Dakshina Kannada",574260,1,0,0
02-09-2025,Karnataka,"Dakshina Kannada",574279,1,0,0
02-09-2025,Karnataka,"Dakshina Kannada",574323,2,1,0
02-09-2025,Karnataka,"Dakshina Kannada",575020,3,0,0
02-09-2025,Karnataka,"Dakshina Kannada",575030,2,0,0
02-09-2025,Karnataka,Davanagere,577006,1,0,0
02-09-2025,Karnataka,Davanagere,577528,2,0,0
02-09-2025,Karnataka,Davangere,577213,2,1,0
02-09-2025,Karnataka,Davangere,577215,2,0,0
02-09-2025,Karnataka,Davangere,577223,1,0,0
02-09-2025,Karnataka,Davangere,577513,1,0,0
02-09-2025,Karnataka,Davangere,577514,2,0,0
02-09-2025,Karnataka,Davangere,577534,2,0,0
02-09-2025,Karnataka,Davangere,577553,1,1,0
02-09-2025,Karnataka,Davangere,583125,1,0,0
02-09-2025,Karnataka,Davangere,583137,5,0,0
02-09-2025,Karnataka,Dharwad,580001,4,1,0
02-09-2025,Karnataka,Dharwad,580004,1,0,0
02-09-2025,Karnataka,Dharwad,580112,3,0,0
02-09-2025,Karnataka,Dharwad,582208,1,0,0
02-09-2025,Karnataka,Gadag,582103,4,1,0
02-09-2025,Karnataka,Gadag,582111,1,0,0
02-09-2025,Karnataka,Gadag,582112,2,2,0
02-09-2025,Karnataka,Gadag,582116,2,0,0
02-09-2025,Karnataka,Gadag,582118,8,3,0
02-09-2025,Karnataka,Gadag,582119,4,0,0
02-09-2025,Karnataka,Gadag,582206,2,0,0
02-09-2025,Karnataka,Gulbarga,585101,2,0,0
02-09-2025,Karnataka,Gulbarga,585222,3,0,0
02-09-2025,Karnataka,Gulbarga,585311,2,0,0
02-09-2025,Karnataka,Gulbarga,585322,2,1,0
02-09-2025,Karnataka,Hasan,573112,1,0,0
02-09-2025,Karnataka,Hasan,573130,1,0,0
02-09-2025,Karnataka,Hassan,573121,0,2,0
02-09-2025,Karnataka,Hassan,573202,2,0,0
02-09-2025,Karnataka,Hassan,573213,1,0,0
02-09-2025,Karnataka,Hassan,573214,1,0,0
02-09-2025,Karnataka,Haveri,581111,1,0,0
02-09-2025,Karnataka,Haveri,581120,4,0,1
02-09-2025,Karnataka,Haveri,581203,1,0,0
02-09-2025,Karnataka,"Haveri *",581110,1,0,0
02-09-2025,Karnataka,"Haveri *",581115,2,1,0
02-09-2025,Karnataka,Kalaburagi,585102,7,0,0
02-09-2025,Karnataka,Kalaburagi,585228,6,0,0
02-09-2025,Karnataka,Kalaburagi,585265,1,3,0
02-09-2025,Karnataka,Kalaburagi,585301,2,2,0
02-09-2025,Karnataka,Kalaburagi,585303,1,0,0
02-09-2025,Karnataka,Kalaburagi,585307,1,0,0
02-09-2025,Karnataka,Kalaburagi,585325,2,1,0
02-09-2025,Karnataka,Kodagu,571201,3,0,1
02-09-2025,Karnataka,Kodagu,571214,1,0,0
02-09-2025,Karnataka,Kolar,563114,3,1,1
02-09-2025,Karnataka,Kolar,563122,2,0,0
02-09-2025,Karnataka,Kolar,563130,6,3,0
02-09-2025,Karnataka,Kolar,563136,4,0,0
02-09-2025,Karnataka,Kolar,563162,3,0,0
02-09-2025,Karnataka,Koppal,583226,6,0,0
02-09-2025,Karnataka,Koppal,583232,6,2,0
02-09-2025,Karnataka,Koppal,583279,6,0,0
02-09-2025,Karnataka,Koppal,583283,3,2,0
02-09-2025,Karnataka,Mandya,571419,1,0,0
02-09-2025,Karnataka,Mandya,571421,2,0,0
02-09-2025,Karnataka,Mandya,571428,1,0,0
02-09-2025,Karnataka,Mandya,571446,1,0,0
02-09-2025,Karnataka,Mandya,571455,1,0,0
02-09-2025,Karnataka,Mandya,571463,1,0,0
02-09-2025,Karnataka,Mandya,571807,1,0,0
02-09-2025,Karnataka,Mandya,571811,2,0,0
02-09-2025,Karnataka,Mysore,570016,1,0,0
02-09-2025,Karnataka,Mysore,571114,0,1,0
02-09-2025,Karnataka,Mysore,571124,2,0,0
02-09-2025,Karnataka,Mysore,571314,2,0,0
02-09-2025,Karnataka,Mysore,571617,1,0,0
02-09-2025,Karnataka,Mysuru,570007,1,0,0
02-09-2025,Karnataka,Mysuru,570008,3,0,0
02-09-2025,Karnataka,Mysuru,570015,1,0,0
02-09-2025,Karnataka,Mysuru,570018,1,0,0
02-09-2025,Karnataka,Mysuru,570019,4,1,0
02-09-2025,Karnataka,Mysuru,570024,1,0,0
02-09-2025,Karnataka,Mysuru,571122,1,0,0
02-09-2025,Karnataka,Mysuru,571125,1,0,0
02-09-2025,Karnataka,Mysuru,571129,1,0,0
02-09-2025,Karnataka,Mysuru,571130,1,0,0
02-09-2025,Karnataka,Mysuru,571601,1,0,0
02-09-2025,Karnataka,Raichur,584103,2,0,0
02-09-2025,Karnataka,Raichur,584111,18,2,0
02-09-2025,Karnataka,Raichur,584123,0,2,0
02-09-2025,Karnataka,Raichur,584133,2,1,0
02-09-2025,Karnataka,Raichur,584136,1,0,0
02-09-2025,Karnataka,Ramanagar,562112,3,1,0
02-09-2025,Karnataka,Ramanagar,562128,0,1,0
02-09-2025,Karnataka,Shimoga,577201,0,1,0
02-09-2025,Karnataka,Shimoga,577418,0,1,0
02-09-2025,Karnataka,Shimoga,577423,2,1,0
02-09-2025,Karnataka,Shivamogga,577202,5,0,0
02-09-2025,Karnataka,Shivamogga,577214,2,0,0
02-09-2025,Karnataka,Shivamogga,577413,0,1,0
02-09-2025,Karnataka,Shivamogga,577416,1,0,0
02-09-2025,Karnataka,Shivamogga,577426,1,0,0
02-09-2025,Karnataka,Shivamogga,577429,2,0,0
02-09-2025,Karnataka,Tumakuru,572118,1,0,0
02-09-2025,Karnataka,Tumakuru,572120,3,0,1
02-09-2025,Karnataka,Tumakuru,572129,1,0,0
02-09-2025,Karnataka,Tumakuru,572175,1,0,0
02-09-2025,Karnataka,Tumakuru,572222,1,0,0
02-09-2025,Karnataka,Tumakuru,572228,1,0,0
02-09-2025,Karnataka,Tumkur,572117,1,0,0
02-09-2025,Karnataka,Tumkur,572118,1,0,0
02-09-2025,Karnataka,Tumkur,572124,0,1,0
02-09-2025,Karnataka,Tumkur,572137,4,0,0
02-09-2025,Karnataka,Tumkur,572216,1,0,0
02-09-2025,Karnataka,Udupi,574105,2,1,0
02-09-2025,Karnataka,Udupi,574106,4,0,0
02-09-2025,Karnataka,Udupi,574114,3,0,0
02-09-2025,Karnataka,Udupi,576102,1,0,0
02-09-2025,Karnataka,Udupi,576108,2,0,0
02-09-2025,Karnataka,Udupi,576113,1,0,0
02-09-2025,Karnataka,Udupi,576210,2,0,0
02-09-2025,Karnataka,Udupi,576211,3,1,0
02-09-2025,Karnataka,Udupi,576215,1,0,0
02-09-2025,Karnataka,Udupi,576217,1,0,0
02-09-2025,Karnataka,Udupi,576229,2,0,0
02-09-2025,Karnataka,Udupi,576283,2,0,0
02-09-2025,Karnataka,"Uttara Kannada",581336,1,0,0
02-09-2025,Karnataka,"Uttara Kannada",581349,2,0,0
02-09-2025,Karnataka,"Uttara Kannada",581350,1,0,0
02-09-2025,Karnataka,"Uttara Kannada",581353,2,0,0
02-09-2025,Karnataka,"Uttara Kannada",581362,1,0,0
02-09-2025,Karnataka,"Uttara Kannada",581365,1,0,0
02-09-2025,Karnataka,Vijayanagara,583126,2,0,0
02-09-2025,Karnataka,Vijayanagara,583135,0,2,0
02-09-2025,Karnataka,Vijayanagara,583136,1,0,0
02-09-2025,Karnataka,Vijayanagara,583222,3,1,0
02-09-2025,Karnataka,Vijayapura,586128,5,2,0
02-09-2025,Karnataka,Vijayapura,586203,4,2,2
02-09-2025,Karnataka,Vijayapura,586206,1,0,1
02-09-2025,Karnataka,Vijayapura,586212,3,0,0
02-09-2025,Karnataka,Vijayapura,586214,1,0,0
02-09-2025,Karnataka,Vijayapura,586216,4,0,0
02-09-2025,Karnataka,Vijayapura,586245,4,2,0
02-09-2025,Karnataka,Yadgir,585202,4,1,0
02-09-2025,Karnataka,Yadgir,585223,8,3,0
02-09-2025,Karnataka,yadgir,585224,2,0,0
02-09-2025,Kerala,Alappuzha,688004,1,0,0
02-09-2025,Kerala,Alappuzha,688011,0,1,0
02-09-2025,Kerala,Alappuzha,688012,1,0,0
02-09-2025,Kerala,Alappuzha,688526,0,1,0
02-09-2025,Kerala,Alappuzha,688528,0,1,0
02-09-2025,Kerala,Alappuzha,688532,1,0,0
02-09-2025,Kerala,Alappuzha,688538,1,0,0
02-09-2025,Kerala,Alappuzha,690502,3,0,0
02-09-2025,Kerala,Alappuzha,690510,1,0,0
02-09-2025,Kerala,Ernakulam,682006,0,1,0
02-09-2025,Kerala,Ernakulam,682021,0,1,0
02-09-2025,Kerala,Ernakulam,682304,2,0,0
02-09-2025,Kerala,Ernakulam,682314,1,0,0
02-09-2025,Kerala,Ernakulam,683108,1,0,0
02-09-2025,Kerala,Ernakulam,683542,2,0,0
02-09-2025,Kerala,Ernakulam,683556,1,0,0
02-09-2025,Kerala,Ernakulam,686664,1,0,1
02-09-2025,Kerala,Ernakulam,686693,1,0,0
02-09-2025,Kerala,Idukki,685514,1,0,0
02-09-2025,Kerala,Idukki,685515,2,0,0
02-09-2025,Kerala,Idukki,685533,1,0,0
02-09-2025,Kerala,Idukki,685553,1,0,0
02-09-2025,Kerala,Idukki,685571,1,1,0
02-09-2025,Kerala,Kannur,670002,0,2,0
02-09-2025,Kerala,Kannur,670308,1,0,0
02-09-2025,Kerala,Kannur,670331,0,2,0
02-09-2025,Kerala,Kannur,670592,1,1,0
02-09-2025,Kerala,Kannur,670632,1,0,0
02-09-2025,Kerala,Kannur,670633,1,1,0
02-09-2025,Kerala,Kannur,670650,1,1,0
02-09-2025,Kerala,Kannur,670691,1,0,0
02-09-2025,Kerala,Kasaragod,671123,0,1,0
02-09-2025,Kerala,Kollam,689696,0,0,1
02-09-2025,Kerala,Kollam,690523,1,0,0
02-09-2025,Kerala,Kollam,690538,0,1,0
02-09-2025,Kerala,Kollam,690573,1,0,0
02-09-2025,Kerala,Kollam,691552,1,0,0
02-09-2025,Kerala,Kollam,691559,1,0,0
02-09-2025,Kerala,Kollam,691579,1,0,0
02-09-2025,Kerala,Kottayam,686103,1,0,0
02-09-2025,Kerala,Kottayam,686503,1,0,0
02-09-2025,Kerala,Kottayam,686504,1,0,0
02-09-2025,Kerala,Kottayam,686531,0,1,0
02-09-2025,Kerala,Kottayam,686562,1,0,0
02-09-2025,Kerala,Kottayam,686563,4,0,0
02-09-2025,Kerala,Kottayam,686573,1,0,0
02-09-2025,Kerala,Kottayam,686574,1,0,0
02-09-2025,Kerala,Kottayam,686603,0,1,0
02-09-2025,Kerala,Kottayam,686607,1,0,0
02-09-2025,Kerala,Kottayam,686611,0,1,0
02-09-2025,Kerala,Kottayam,686634,1,1,0
02-09-2025,Kerala,Kozhikode,673012,0,3,0
02-09-2025,Kerala,Kozhikode,673016,2,0,0
